tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	tag
27685	1083.0	45.33	61240.0	39.0	3.0	https://lichess.org/analysis/r2qkb1r/ppp1pp1p/2n2p2/5b2/2pP4/2N1PN2/PP3PPP/R2QKB1R_b_KQkq_-	Fork / Double Attack
40585	1084.0	45.82	65081.0	58.0	4.0	https://lichess.org/analysis/1Q6/r3pp2/P2p1k2/2p1bP2/Rp2P3/1P4p1/7r/5K2_w_-_-	Mate in 3+
46379	1261.0	46.07	64384.0	34.0	3.0	https://lichess.org/analysis/6k1/5pp1/2b4p/2Q5/1p3n2/1P1B3P/4KPP1/4N2q_w_-_-	Queen Sacrifice
84495	663.0	44.62	40175.0	44.0	1.0	https://lichess.org/analysis/r1bqkb1r/ppp1nBpp/8/4p3/8/5Q2/PPPP1PPP/RNB1K2R_b_KQ_-	Attacking f7/f2
147814	1322.0	45.76	65574.0	55.0	3.0	https://lichess.org/analysis/6k1/Q4ppp/1pp5/8/3p1P2/1K1q2P1/PP6/8_w_-_-	Basic Checkmates
176458	734.0	52.32	57454.0	16.0	1.0	https://lichess.org/analysis/r3k1r1/p4p2/7p/1p6/2p1bpq1/2P2n1P/3QBPP1/2R3RK_w_q_-	Basic Checkmates
50404	1373.0	45.45	63762.0	23.0	1.0	https://lichess.org/analysis/r1bqk2r/ppp2p1p/3p1npN/3Nn1B1/4P3/8/PPP2bPP/R2QKB1R_w_KQkq_-	Discovered Attack
122851	953.0	44.51	60283.0	69.0	2.0	https://lichess.org/analysis/Q7/5pk1/3N1bp1/2r5/P3PP2/2P3Pp/1P2RK1P/3q4_b_-_-	Fork / Double Attack
123162	749.0	43.33	49338.0	33.0	2.0	https://lichess.org/analysis/r1q1nrk1/1ppb1ppp/p2p4/3NbPP1/4P3/4BB1P/PPPQ4/R2K3R_b_-_-	Fork / Double Attack
159910	908.0	43.53	51642.0	22.0	1.0	https://lichess.org/analysis/3rr1k1/pp3p2/7p/2p3p1/2n1PK2/2P2N2/PP4PP/1R3R2_w_-_g6	Mate in 2
30492	1619.0	45.34	61799.0	48.0	3.0	https://lichess.org/analysis/4r3/kp1r2pp/ppq1N3/8/2P2Q2/8/PP3PPP/2R3K1_w_-_-	Back Rank
32731	1298.0	45.4	61414.0	51.0	2.0	https://lichess.org/analysis/r5k1/2q1ppbp/b2p2p1/2pP4/4PP2/PrNnB1P1/2R3BP/R2Q2K1_w_-_-	Vulnerable King
40522	1179.0	45.84	64862.0	59.0	3.0	https://lichess.org/analysis/1k1r4/p2b2Q1/1p2q3/1N6/p1P2p2/4R3/1P3PK1/3R4_b_-_-	Decoy / Deflection
57133	868.0	43.37	50809.0	30.0	2.0	https://lichess.org/analysis/8/8/4Q1k1/7p/q7/6P1/1P4KP/8_b_-_-	Endgame Tactics
57198	1269.0	45.87	62512.0	34.0	3.0	https://lichess.org/analysis/2r2rk1/2p1nppp/p1N5/1p1nN3/4p3/2P1P1PP/PP1R1K2/3R4_b_-_-	Decoy / Deflection
57529	980.0	43.07	55783.0	33.0	2.0	https://lichess.org/analysis/r2qkb1r/pb1n1ppp/np1p4/2pPp3/QP2P2P/2PB4/P3NPP1/RNB1K2R_b_KQkq_h3	Hanging Piece
50681	968.0	45.7	64078.0	42.0	2.0	https://lichess.org/analysis/r1b2rk1/ppp1qppp/2n2n2/1Nbp4/4p3/1B2P1Q1/PPPPNPPP/R1B2RK1_w_-_-	Fork / Double Attack
91393	1030.0	45.89	65736.0	34.0	2.0	https://lichess.org/analysis/rn3rk1/ppp2pp1/4b3/7p/5P2/P1BP4/qPPKQ2P/1R4R1_b_-_-	Mate in 3+
112030	1022.0	45.43	63388.0	41.0	3.0	https://lichess.org/analysis/4k1r1/ppp3pp/2n5/3r4/4p3/N2b1N2/PP3PPP/3RR1K1_b_-_-	Pin
186864	1133.0	44.94	61204.0	62.0	3.0	https://lichess.org/analysis/r2q1rk1/pppn1pbp/5np1/4P3/2B1P1b1/2N2N2/PP3PPP/R1BQ1RK1_b_-_-	Hanging Piece
34667	1304.0	45.56	65216.0	73.0	2.0	https://lichess.org/analysis/2Q1r1k1/5p1p/5Pp1/pP1pP3/5P2/B3q1K1/7P/2R5_w_-_-	Hanging Piece
70094	793.0	44.08	53108.0	50.0	2.0	https://lichess.org/analysis/2r3k1/5p1p/8/p1p3q1/2Q2p2/P1KP4/1PP1r3/R4R2_w_-_-	Vulnerable King
77545	1143.0	45.66	58639.0	48.0	2.0	https://lichess.org/analysis/r1b2rk1/pp1p1ppp/3b1n2/2pPq3/8/2N2BP1/PPP2P1P/R1BQ1RK1_b_-_-	Hanging Piece
99554	885.0	44.5	53075.0	26.0	1.0	https://lichess.org/analysis/rq1k1b1r/pp2nBp1/3pNp2/2nQ3p/8/6P1/PP1BPP1P/2R1K2R_b_K_-	Vulnerable King
118082	1246.0	45.59	65478.0	28.0	3.0	https://lichess.org/analysis/1n2r2k/1pp1qR1p/4p1B1/r2p4/p1nP2Q1/P1P5/P4PPP/5RK1_b_-_-	Basic Checkmates
28768	1225.0	45.48	64852.0	62.0	3.0	https://lichess.org/analysis/3RQnk1/5rp1/8/4B3/3pqP2/8/6P1/6K1_w_-_-	Attacking Castled King
41188	941.0	45.34	64489.0	49.0	2.0	https://lichess.org/analysis/2Q5/3r2k1/2R2n1r/6pp/3p1P2/P2q2PP/8/5RK1_w_-_-	Vulnerable King
43404	887.0	43.87	57083.0	29.0	1.0	https://lichess.org/analysis/rn1qkbnr/pp3ppp/3pb3/2p3N1/2BpP3/8/PPP2PPP/RNBQK2R_w_KQkq_-	Hanging Piece
59295	1009.0	44.2	59038.0	37.0	2.0	https://lichess.org/analysis/4qr1k/6pp/5p2/4r2n/P3P3/2Q3P1/3B3P/R4RK1_b_-_-	Back Rank
67169	1288.0	45.55	64105.0	31.0	2.0	https://lichess.org/analysis/4r2k/5R2/1p5B/p1b4P/P1pp4/3b4/1P1K1P2/N1R5_w_-_-	Mate in 2
77766	1433.0	45.04	60886.0	34.0	1.0	https://lichess.org/analysis/r1bqr1k1/ppbn1Qp1/4p3/3pP3/1P6/P3P3/1BP3PP/RN3RK1_b_-_-	Mating Net
86829	897.0	43.41	57257.0	31.0	2.0	https://lichess.org/analysis/4nQ1k/3q2r1/1p1p2Pp/p1p5/8/6P1/PPP2P2/4R1K1_b_-_-	Mate in 2
119084	1098.0	46.19	63380.0	52.0	3.0	https://lichess.org/analysis/rnbq1rk1/pppp2pp/3bpn2/8/2PP4/2N3Q1/PP3PPP/R1B1KBNR_w_KQ_-	Fork / Double Attack
28002	744.0	43.24	39929.0	25.0	1.0	https://lichess.org/analysis/r7/pp4bk/6pp/1N3b2/1qP3n1/1P2B3/P1PQ2PP/5RK1_b_-_-	Hanging Piece
32178	624.0	43.14	43442.0	28.0	1.0	https://lichess.org/analysis/4qr1k/2p3rn/p1bp1p1R/1p4Q1/3BP1P1/1B3P2/PPP5/2K4R_b_-_-	Pin
34643	1133.0	44.87	64485.0	51.0	3.0	https://lichess.org/analysis/8/8/8/2K3N1/P6p/1P4kP/8/3b4_b_-_-	Pawn Promotion
62836	1464.0	45.3	60591.0	28.0	2.0	https://lichess.org/analysis/r1bk2nr/ppp2pp1/2n4p/4P3/1bB1p3/2N5/PPPB1PPP/2KR2NR_b_-_-	Basic Checkmates
26877	1363.0	45.42	62531.0	52.0	1.0	https://lichess.org/analysis/r4k2/p1B1n1p1/1p6/1b1pN2r/7p/P1P5/2B2PPK/R3R3_b_-_-	Mating Net
88130	878.0	44.68	52793.0	56.0	2.0	https://lichess.org/analysis/r3qk2/1p1n1p1p/3b2p1/p1pPpb1n/1PB5/2PP4/P1Q2PP1/RN2K1NR_w_KQ_-	Vulnerable King
138031	785.0	44.2	59483.0	26.0	1.0	https://lichess.org/analysis/r1b2r2/pp2Npk1/8/2p1p2Q/q1BnP1nP/3P4/1PP3P1/2KR3R_w_-_-	Basic Checkmates
172548	946.0	44.83	58915.0	51.0	2.0	https://lichess.org/analysis/r1b2k1r/3n1pp1/3Npb1p/q3P3/5PPP/2N2Q2/PPP5/2KR3R_b_-_-	Discovered Attack
41264	1150.0	45.67	65493.0	36.0	2.0	https://lichess.org/analysis/r4r1k/1b4pp/pp1Q4/4P3/3pp3/3B1qPP/PP3P2/2R2RK1_w_-_-	Vulnerable King
41756	1265.0	45.57	65894.0	60.0	4.0	https://lichess.org/analysis/1rk5/b1pp1p2/8/8/1n2N3/2Q3B1/P7/K7_b_-_-	Mate in 3+
66841	1027.0	45.23	59802.0	46.0	2.0	https://lichess.org/analysis/5rk1/ppp3p1/3p3p/2bNp3/4P3/3P2Q1/PPP1qnKP/R1B3R1_w_-_-	Vulnerable King
77656	1020.0	44.17	60062.0	23.0	1.0	https://lichess.org/analysis/8/pk6/1p6/5nQ1/8/7P/P1r3R1/2N2q1K_w_-_-	Mate in 1
141083	813.0	44.11	58559.0	26.0	2.0	https://lichess.org/analysis/r1bqkb1r/4pppp/p1pp1n2/4P3/2B5/2N5/PPP2PPP/R1BQK2R_b_KQkq_-	Decoy / Deflection
60844	1285.0	45.72	65611.0	40.0	3.0	https://lichess.org/analysis/rn5r/ppp1q1pp/4Nnk1/2b3N1/5pP1/8/PPPPQ2P/R1B1K2R_b_KQ_g3	Mate in 3+
91504	1312.0	45.83	64785.0	30.0	3.0	https://lichess.org/analysis/r3k2r/pp1bq3/2p5/1P1p4/3Pp1n1/PQN1P1P1/4B1P1/2R2RK1_w_kq_-	Attacking Castled King
134688	1250.0	45.79	63928.0	57.0	2.0	https://lichess.org/analysis/2kr3r/1p2q1p1/1bp1pn2/7p/P1NpP3/3P4/2P3PP/R1BQ1R1K_b_-_-	Decoy / Deflection
178926	852.0	43.5	50744.0	32.0	1.0	https://lichess.org/analysis/8/bbR2pk1/p2qpnpp/n7/Np5N/4P1P1/1PQ2P1P/3B2K1_b_-_-	Pin
35517	1424.0	45.48	62048.0	78.0	4.0	https://lichess.org/analysis/4r2r/pp1n1kpp/2p1R3/q2p2Q1/8/2N5/PPP2PPP/2K1R3_b_-_-	Back Rank
36634	1190.0	46.14	63403.0	45.0	3.0	https://lichess.org/analysis/2r1qr2/p4pkp/1p2p3/n2p2Q1/n1P5/6PB/P4P1P/R3R1K1_b_-_-	Mate in 3+
51390	964.0	45.07	57720.0	48.0	2.0	https://lichess.org/analysis/1r6/2q2ppk/b1pp1R1p/p7/4P3/b2PN2P/B1PQ2P1/R6K_b_-_-	Mate in 3+
51484	964.0	43.36	57173.0	36.0	2.0	https://lichess.org/analysis/r3k2r/pppqbpp1/2n2n1p/4p2b/4P3/1PBP1NPP/P2Q1PB1/RN3RK1_w_kq_-	Remove the Defender
58096	810.0	44.16	58186.0	42.0	2.0	https://lichess.org/analysis/3rr1k1/pp4pp/8/b2b1p2/1P1p3N/6P1/1PPR1PBP/2KR4_b_-_-	Fork / Double Attack
75092	1479.0	45.34	62857.0	65.0	2.0	https://lichess.org/analysis/r1b1k2r/p3nppp/1bpQ4/q3p3/N3P3/2P2N2/P4PPP/R1B1K2R_w_KQkq_-	Hanging Piece
126327	1387.0	45.37	63753.0	30.0	2.0	https://lichess.org/analysis/8/p3k3/8/5p2/8/1P3PKp/P2R4/5r2_w_-_-	Decoy / Deflection
184151	1226.0	45.49	63449.0	42.0	1.0	https://lichess.org/analysis/r1b1kb1r/pppp1ppp/2n1pn2/7q/2PPP3/2N2N1P/PP2BPP1/R1BQK2R_b_KQkq_-	Trapped Piece
190851	850.0	44.23	57097.0	49.0	4.0	https://lichess.org/analysis/r1b5/p1p2Qpk/np5p/2qp2b1/5P2/4P3/PP2N1P1/1K1R3R_b_-_-	Mate in 3+
43352	705.0	41.83	44305.0	31.0	1.0	https://lichess.org/analysis/4rrk1/p1p4p/4b1p1/qp3p2/2P5/1Q1B4/P1P2PPP/1K1R3R_w_-_b6	Pin
50501	1072.0	45.05	59887.0	40.0	1.0	https://lichess.org/analysis/2r1rk1Q/2q2pp1/3p1n1p/pp1P4/8/5P1P/PbB3PB/R3R1K1_b_-_-	Attacking Castled King
158681	859.0	43.93	54500.0	26.0	2.0	https://lichess.org/analysis/3r1rk1/q4p1p/p4Rp1/1ppP2Q1/4P3/3P3P/PP4P1/2R4K_b_-_-	Sacrifice
166537	1140.0	45.43	63142.0	37.0	1.0	https://lichess.org/analysis/r2qk1r1/ppp2p2/3p3p/2b1p2n/4P3/1BNPBbP1/PPP2P2/R3QRK1_w_q_-	Mate in 2
30390	1431.0	45.07	61160.0	43.0	2.0	https://lichess.org/analysis/5rk1/p1p2pp1/2Q4p/3n4/2P1q2P/8/PP2PB2/2N1K3_b_-_-	Discovered Attack
35315	664.0	43.71	50471.0	34.0	1.0	https://lichess.org/analysis/3r2k1/p4qb1/6r1/2p1P2p/4BR1Q/2P1P2P/PP1Bb3/R6K_b_-_-	Hanging Piece
40296	1428.0	45.08	61278.0	67.0	2.0	https://lichess.org/analysis/6k1/5p2/p3q2R/1p1p2p1/3Pn3/2r1PQ2/8/5RK1_b_-_-	Mating Net
41337	1506.0	45.09	62279.0	37.0	1.0	https://lichess.org/analysis/4k3/7R/3ppb2/5pN1/5r1P/8/4K2P/8_w_-_-	Decoy / Deflection
54547	999.0	44.43	49989.0	83.0	2.0	https://lichess.org/analysis/r2qr2k/1pp1nQ2/p2b1p1p/5p2/3Pp3/P6P/1P1BRPP1/R5K1_w_-_-	Defense
111181	1444.0	45.25	59928.0	34.0	1.0	https://lichess.org/analysis/rnb1k2r/pp3ppp/4pn2/q1b1P3/2Pp4/8/PP1BNPPP/R2QKBNR_b_KQkq_-	Hanging Piece
124896	1008.0	44.39	61702.0	35.0	2.0	https://lichess.org/analysis/r4rk1/pp1qbp1N/3p1np1/2p5/3nPB2/PB1P4/1PPN2Q1/R5RK_b_-_-	Mate in 2
41407	667.0	44.98	32665.0	58.0	1.0	https://lichess.org/analysis/r1b1qrk1/pp2b1pp/2p2n2/3p4/2P2p2/3Q1PP1/PP1NP1BP/R1B2RK1_w_-_-	Mating Net
54556	753.0	43.61	53514.0	54.0	3.0	https://lichess.org/analysis/6k1/p6p/2pq2p1/3p4/4r3/PKPQ3P/1P3r2/1R5R_w_-_-	Mate in 3+
73083	960.0	44.05	58005.0	55.0	2.0	https://lichess.org/analysis/3q2k1/Q4p1p/3Bn1p1/3pP1P1/P1b5/8/5PP1/3B2K1_b_-_a3	Fork / Double Attack
87063	1130.0	45.25	62105.0	23.0	2.0	https://lichess.org/analysis/r6k/1R5R/7P/8/5p2/p4P2/r5PK/8_b_-_-	Basic Checkmates
105823	847.0	43.71	54348.0	35.0	3.0	https://lichess.org/analysis/r2q1rk1/5p2/2n2n1B/5P2/pbBppP2/1pP5/PP1Q4/R2NK2R_b_KQ_-	Mate in 3+
110779	877.0	44.32	52740.0	25.0	1.0	https://lichess.org/analysis/1k6/p4R1p/B1Pp4/8/P1P5/8/1rr5/6K1_b_-_-	Mate in 3+
40114	1524.0	45.2	59644.0	45.0	2.0	https://lichess.org/analysis/rn5Q/p3kp1p/1p4p1/3p1p2/3P4/4P3/Pq1K1PPP/R6R_w_-_-	Sacrifice
44460	1486.0	46.31	63112.0	48.0	2.0	https://lichess.org/analysis/6k1/5pp1/1p2p2p/3n4/3P4/4B3/r1bN1PPP/2RB2K1_b_-_-	Hanging Piece
48081	1063.0	44.72	63920.0	30.0	2.0	https://lichess.org/analysis/r3r1k1/2N2p1p/6pb/2N1p2n/2Qp4/P4qP1/2P4P/2KR3R_w_-_-	Vulnerable King
117029	875.0	43.2	50850.0	55.0	2.0	https://lichess.org/analysis/r5r1/1bp2k2/1p1p1qp1/pPnPp2p/P3P3/R4PQ1/4B3/2BK2R1_b_-_-	Trapped Piece
123575	1090.0	46.02	61866.0	61.0	3.0	https://lichess.org/analysis/2r3k1/1p3bp1/p4q1p/2Nn1p2/1P1P1P2/P5Q1/1Br3PP/1R2R1K1_w_-_-	Decoy / Deflection
131085	1353.0	46.11	62431.0	32.0	2.0	https://lichess.org/analysis/r1bq1r1k/pp1pNppp/2p5/4R3/2B5/3Q4/P4PPP/R5K1_b_-_-	Basic Checkmates
42977	1201.0	45.58	56181.0	38.0	1.0	https://lichess.org/analysis/r2q1rk1/pp3ppp/8/2p1b3/3n1R2/2N5/PPP3PP/R1BQ3K_w_-_-	Hanging Piece
50393	1013.0	43.99	54486.0	34.0	2.0	https://lichess.org/analysis/r1bq1rk1/pp3p1p/3p1bp1/1Bp1n1B1/3pP3/5N2/PPPQ1PPP/R4RK1_w_-_-	Remove the Defender
84719	914.0	43.63	54292.0	31.0	3.0	https://lichess.org/analysis/r2q4/2pn2pk/4Q3/pp1pp1P1/3Pn3/B1P1P3/PP2K3/R7_b_-_-	Mate in 3+
103624	1420.0	45.11	57169.0	31.0	1.0	https://lichess.org/analysis/4r2k/1ppq1rpP/p1n5/2Pp1pQ1/1P1P2bN/P1N5/4P3/R3K2R_b_Q_-	Attacking Castled King
168686	982.0	44.49	53562.0	38.0	1.0	https://lichess.org/analysis/8/2Qb2pk/3N1p1p/4q3/2P1P3/3P4/5PPP/6K1_w_-_-	Mating Net
38862	1128.0	45.6	63650.0	85.0	3.0	https://lichess.org/analysis/k2r1bbr/pp1nqp2/2p1pp1p/7P/5B2/2PP1BN1/PP1Q1PP1/R3R1K1_b_-_-	Fork / Double Attack
49028	865.0	43.75	52350.0	54.0	2.0	https://lichess.org/analysis/r3r1k1/pppq1pp1/2np1n1p/7b/1PP1p3/P1BP1NPP/4PPBK/R2Q1R2_w_-_-	Zwischenzug
61112	882.0	44.04	51114.0	33.0	1.0	https://lichess.org/analysis/r2q4/p3n1np/2p1krpB/3PppQ1/2B5/8/PPP2PPP/2KR3R_b_-_-	Hanging Piece
74660	1393.0	45.09	62465.0	79.0	1.0	https://lichess.org/analysis/r4rk1/1q2bppp/2np1n2/pP2p1N1/2b1P3/P1N3PB/5P1P/R1BQR1K1_b_-_-	Pin
86940	1405.0	45.41	64866.0	31.0	3.0	https://lichess.org/analysis/r1b2rk1/p1ppq1pp/1p1b2n1/4N2Q/1P6/2PB3P/P4PP1/RNB2RK1_b_-_-	Basic Checkmates
100518	730.0	44.05	49642.0	32.0	2.0	https://lichess.org/analysis/r1bqk2r/5p1p/p1pbpn2/6B1/3Q4/5N2/PPP2PPP/RN2R1K1_b_kq_-	Defense
100929	808.0	43.53	46255.0	30.0	1.0	https://lichess.org/analysis/rn1qr1k1/pp3ppp/2p5/8/B4nb1/3PBN2/PPP2PPP/RN1Q2K1_b_-_-	Hanging Piece
116803	1030.0	46.42	61426.0	41.0	1.0	https://lichess.org/analysis/6k1/1r3ppp/p4n2/1PB3r1/P2p4/3P1bP1/2P2P2/R3R1K1_w_-_-	Mating Net
163091	1306.0	45.38	64939.0	28.0	2.0	https://lichess.org/analysis/8/7k/1p1p2p1/p1bP4/P1P1p2q/4Nr1P/4QP1K/5R2_w_-_-	Back Rank
179679	993.0	45.94	60404.0	30.0	1.0	https://lichess.org/analysis/2Q5/5pk1/4p1p1/4P2p/5P1P/5qPK/8/8_w_-_-	Mate in 1
27837	678.0	41.98	44469.0	33.0	2.0	https://lichess.org/analysis/r1bqkb1r/p4pp1/2p2n1p/n3p3/4N3/3B4/PPPP1PPP/RNBQK2R_b_KQkq_-	Remove the Defender
36996	652.0	42.07	46524.0	23.0	2.0	https://lichess.org/analysis/1k1r4/pp1N1pr1/2pqp2p/8/2PP4/4Q3/PP1R1PP1/3R2K1_b_-_-	Fork / Double Attack
49898	1136.0	45.53	63681.0	58.0	3.0	https://lichess.org/analysis/r2qkb1r/ppp2ppp/3pbn2/n2Np3/4P3/P2P4/BPP2PPP/R1BQK1NR_b_KQkq_-	Trapped Piece
67930	1016.0	44.5	63147.0	40.0	3.0	https://lichess.org/analysis/2r3k1/1p3p2/p5p1/3Q1bq1/1P1N3p/P4P2/5rPP/5RK1_w_-_-	Back Rank
140628	1354.0	45.66	60586.0	28.0	1.0	https://lichess.org/analysis/8/8/4rk2/1p4pp/p2R1p2/P5nP/1PN3PK/8_w_-_-	Basic Checkmates
141165	1547.0	45.46	62521.0	26.0	1.0	https://lichess.org/analysis/Q7/6p1/8/7p/5PKP/3q2P1/1k6/8_w_-_h6	Basic Checkmates
31709	1213.0	45.68	65705.0	55.0	2.0	https://lichess.org/analysis/rn2kb1r/1b3ppp/pq2p3/2n1P3/1p1N1BQ1/2NB4/PPP3PP/2KR3R_w_kq_-	Hanging Piece
66579	884.0	43.56	50440.0	62.0	2.0	https://lichess.org/analysis/r4rk1/2qnbppp/p3pn2/4N3/PpPp4/1N1Q2P1/1B2PPKP/R4R2_w_-_-	Hanging Piece
173189	1199.0	47.14	64552.0	18.0	1.0	https://lichess.org/analysis/r1bq1r2/1pp1p3/p3kp2/2N4Q/2P5/6R1/PP1p2PP/R5K1_b_-_-	Basic Checkmates
174137	1136.0	45.58	62447.0	52.0	3.0	https://lichess.org/analysis/r6r/p1k2ppp/1pp2n2/4pbB1/1b6/2N5/PPPRBPPP/5RK1_w_-_-	Fork / Double Attack
32605	876.0	43.95	51273.0	60.0	1.0	https://lichess.org/analysis/2r2rk1/qp2b1pp/p1n1b3/2p2p2/Q1Np4/1N1P2P1/PP2PPBP/2R2RK1_w_-_-	Trapped Piece
35642	975.0	44.05	53246.0	34.0	1.0	https://lichess.org/analysis/rq1b1rk1/6p1/4bp1p/pN2n3/1pP2pPQ/PP1P4/2BB1P1P/2KRR3_w_-_-	Fork / Double Attack
37867	1479.0	45.13	60095.0	27.0	1.0	https://lichess.org/analysis/r3kbr1/4nb2/p1p1pp2/3p3p/2q1NNPP/3QBP2/P1P5/1R2R1K1_b_q_-	Defense
73905	836.0	43.15	42813.0	36.0	1.0	https://lichess.org/analysis/3r2k1/1p1Bqppp/p4b1B/3p4/3p2Q1/3P3P/PPP2PP1/4RK2_b_-_-	Back Rank
77739	1181.0	45.32	63251.0	45.0	1.0	https://lichess.org/analysis/2bk1Bnr/pp1p2pp/4p3/n3p3/2B5/1P6/P1PP1PPP/q2QK1NR_b_K_-	Hanging Piece
79356	890.0	43.4	52856.0	32.0	2.0	https://lichess.org/analysis/5k2/5P2/4p3/4N1K1/8/1p6/8/1b6_b_-_-	Mate in 2
88559	1072.0	45.5	52855.0	33.0	1.0	https://lichess.org/analysis/r3q2B/kp2b3/3R4/p1pP1np1/2P5/1P4QP/5PP1/4R1K1_w_-_-	Hanging Piece
109423	865.0	44.07	60447.0	39.0	2.0	https://lichess.org/analysis/8/8/4n3/2p1p1k1/2K5/5RNr/8/8_w_-_-	Fork / Double Attack
31110	1316.0	45.65	63287.0	45.0	2.0	https://lichess.org/analysis/q4rk1/n1p1bppp/3p1n2/Q3p2b/4P3/1BP2N1P/1P1P1PP1/1NB2RK1_b_-_-	Fork / Double Attack
53484	1388.0	45.89	64497.0	51.0	3.0	https://lichess.org/analysis/r2qk2r/ppp2ppp/3b1n2/8/4pP2/2PB3P/PP4P1/R1BQ1RK1_w_kq_-	Discovered Attack
86383	974.0	44.28	54589.0	26.0	1.0	https://lichess.org/analysis/r3r1k1/p1p2pp1/2pbbq1p/3p4/N2P4/1B3PP1/PPP4n/R1BQR1K1_w_-_-	Mate in 3+
87285	873.0	44.91	60325.0	37.0	3.0	https://lichess.org/analysis/5rk1/1p4pQ/p6p/4bB2/5q2/1P5P/P4PP1/3R2K1_b_-_-	Mate in 3+
95617	823.0	44.16	50969.0	32.0	1.0	https://lichess.org/analysis/r1b2R2/2kp4/1pnNpBrp/p1n1P3/2P5/6P1/P5BP/3R2K1_b_-_-	Smothered Mate
98255	1314.0	45.25	62260.0	39.0	3.0	https://lichess.org/analysis/rn2kb1r/ppp2ppp/4q3/8/6Q1/2N1BN2/PPP2PPP/2KRR3_b_kq_-	Back Rank
111808	1002.0	44.58	62372.0	25.0	2.0	https://lichess.org/analysis/r3r1k1/3R1ppp/1p6/1n2N3/1P2n3/7P/1B3PP1/R5K1_w_-_-	Back Rank
191484	934.0	44.42	59403.0	27.0	2.0	https://lichess.org/analysis/rn5r/ppk3p1/4QPb1/3p3p/5BPP/8/qPP2P2/2K4R_b_-_-	Mate in 2
61276	1349.0	45.47	57764.0	29.0	1.0	https://lichess.org/analysis/5r2/8/1B6/Pk5N/6pK/8/5P2/8_b_-_-	Hanging Piece
71547	911.0	44.07	54354.0	40.0	2.0	https://lichess.org/analysis/1r5k/5Qbp/2nN1pp1/8/2B1q1P1/8/PPP3PP/1K1R4_b_-_-	Queen Sacrifice
90146	1437.0	45.15	57990.0	23.0	1.0	https://lichess.org/analysis/1r1q1rk1/5ppp/p1p2n2/1p1pb3/1n2p1b1/1PN1P1P1/PQPPNP1P/B1R1KB1R_w_K_-	Hanging Piece
119863	1291.0	45.99	64480.0	42.0	2.0	https://lichess.org/analysis/3r3k/p1p4p/1p4p1/2P5/3b1P2/1Q5P/PP4PK/1RB1q3_w_-_-	Mate in 3+
147576	765.0	44.95	41975.0	45.0	2.0	https://lichess.org/analysis/4r2k/6p1/7p/7P/4rP2/P1Q3P1/2P2q2/R1KR4_w_-_-	Vulnerable King
172520	1190.0	45.18	63322.0	49.0	2.0	https://lichess.org/analysis/5r2/4r3/p3p1pb/2k1R2p/2P2Pp1/1P6/P6P/2K2R2_b_-_-	Mating Net
32906	1006.0	44.75	63703.0	70.0	4.0	https://lichess.org/analysis/1r2nqk1/1b3pb1/p6p/N1pP1Q2/1pN2p2/5B1P/1P3PP1/3R2K1_b_-_-	Decoy / Deflection
47378	1059.0	45.18	60837.0	26.0	1.0	https://lichess.org/analysis/2r3k1/pp1q1ppp/3p4/3P1b2/8/3n2N1/PPBQ1PPP/K6R_b_-_-	Skewer
51241	821.0	43.17	56817.0	42.0	3.0	https://lichess.org/analysis/5r2/5k2/4pp1R/4q2p/1pPp4/1P1P1Q1K/P7/8_b_-_-	Skewer
51645	1430.0	45.04	60207.0	59.0	1.0	https://lichess.org/analysis/r1b1r1k1/pppp1pp1/2n1p2p/4P2q/2PP4/2PB1NP1/P4P1P/R2QK1R1_b_Q_-	Trapped Piece
85521	813.0	43.18	49411.0	20.0	1.0	https://lichess.org/analysis/5qr1/ppp5/2k1b2Q/3pp3/P2n4/2N5/1PP2P1P/R3RK2_w_-_-	Mate in 1
30825	1455.0	45.42	60384.0	33.0	1.0	https://lichess.org/analysis/7R/4nNpk/1n5p/1p3p2/8/6P1/r6P/4R1K1_b_-_-	Hanging Piece
37479	946.0	43.7	55264.0	41.0	1.0	https://lichess.org/analysis/r4rk1/pbqn1pp1/1p2pn1p/2b5/8/2PB1NN1/PP2QPPP/R1B1R1K1_w_-_-	Hanging Piece
40194	959.0	43.99	57982.0	31.0	3.0	https://lichess.org/analysis/8/8/5p1p/4nk2/1R6/3N4/7r/5K2_w_-_-	Exchange Sacrifice
55132	1221.0	45.84	61403.0	51.0	2.0	https://lichess.org/analysis/r3k2r/ppq2ppp/2nbpn2/2p5/P1NpP3/3P1BPP/1PP2P2/R1BQ1RK1_b_kq_-	Hanging Piece
157022	903.0	43.81	54584.0	41.0	2.0	https://lichess.org/analysis/r3r3/2p2kp1/p4q2/1p1p1Pp1/2nP2P1/P1PB4/K1P4Q/3R3R_b_-_-	Mate in 2
40762	1221.0	45.32	58842.0	49.0	2.0	https://lichess.org/analysis/5rn1/6k1/pR1qp1pp/3p4/p7/2P1Q2P/1PB2PP1/6K1_b_-_-	Vulnerable King
46337	780.0	43.18	52259.0	46.0	2.0	https://lichess.org/analysis/2r2rk1/7p/3Q2p1/p5q1/PpPBPp2/2b5/7P/1R3KNR_b_-_-	Fork / Double Attack
80839	1307.0	45.43	63368.0	16.0	1.0	https://lichess.org/analysis/8/p1k2p1p/2p2p2/8/B5P1/3P2P1/1r2r2P/R5KR_w_-_-	Back Rank
