tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	fen	count	Duplicate with	FULL	tags	Problem ID	Cluster
44460	1486.0	46.31	63112.0	48.0	2.0	https://lichess.org/analysis/6k1/5pp1/1p2p2p/3n4/3P4/4B3/r1bN1PPP/2RB2K1_b_-_-	4178		 26. ... Nc3 27. Rxc2 Ra1 28. Rxc3	Hanging Piece	44460.0	6.0
48081	1063.0	44.72	63920.0	30.0	2.0	https://lichess.org/analysis/r3r1k1/2N2p1p/6pb/2N1p2n/2Qp4/P4qP1/2P4P/2KR3R_w_-_-	4178		 27. Kb2 Qxa3+ 28. Kb1 Qa1#	Vulnerable King	48081.0	7.0
117029	875.0	43.2	50850.0	55.0	2.0	https://lichess.org/analysis/r5r1/1bp2k2/1p1p1qp1/pPnPp2p/P3P3/R4PQ1/4B3/2BK2R1_b_-_-	4178		 30. ... Rg7 31. Bg5 Qxg5 32. Qxg5	Trapped Piece	117029.0	15.0
123575	1090.0	46.02	61866.0	61.0	3.0	https://lichess.org/analysis/2r3k1/1p3bp1/p4q1p/2Nn1p2/1P1P1P2/P5Q1/1Br3PP/1R2R1K1_w_-_-	4178		 31. Qd3 Rxg2+ 32. Kxg2 Nxf4+ 33. Kf1 Nxd3	Decoy / Deflection	123575.0	7.0
131085	1353.0	46.11	62431.0	32.0	2.0	https://lichess.org/analysis/r1bq1r1k/pp1pNppp/2p5/4R3/2B5/3Q4/P4PPP/R5K1_b_-_-	4178		 16. ... d5 17. Qxh7+ Kxh7 18. Rh5#	Basic Checkmates	131085.0	6.0
42977	1201.0	45.58	56181.0	38.0	1.0	https://lichess.org/analysis/r2q1rk1/pp3ppp/8/2p1b3/3n1R2/2N5/PPP3PP/R1BQ3K_w_-_-	4177		 15. Rf5 Nxf5	Hanging Piece	42977.0	6.0
50393	1013.0	43.99	54486.0	34.0	2.0	https://lichess.org/analysis/r1bq1rk1/pp3p1p/3p1bp1/1Bp1n1B1/3pP3/5N2/PPPQ1PPP/R4RK1_w_-_-	4177		 13. Qf4 Nxf3+ 14. Qxf3 Bxg5	Remove the Defender	50393.0	15.0
84719	914.0	43.63	54292.0	31.0	3.0	https://lichess.org/analysis/r2q4/2pn2pk/4Q3/pp1pp1P1/3Pn3/B1P1P3/PP2K3/R7_b_-_-	4177		 25. ... Nxg5 26. Rh1+ Nh3 27. Rxh3+ Qh4 28. Rxh4#	Mate in 3+	84719.0	15.0
103624	1420.0	45.11	57169.0	31.0	1.0	https://lichess.org/analysis/4r2k/1ppq1rpP/p1n5/2Pp1pQ1/1P1P2bN/P1N5/4P3/R3K2R_b_Q_-	4177		 25. ... Ne7 26. Qxe7	Attacking Castled King	103624.0	6.0
168686	982.0	44.49	53562.0	38.0	1.0	https://lichess.org/analysis/8/2Qb2pk/3N1p1p/4q3/2P1P3/3P4/5PPP/6K1_w_-_-	4177		 34. g3 Bh3	Mating Net	168686.0	15.0
38862	1128.0	45.6	63650.0	85.0	3.0	https://lichess.org/analysis/k2r1bbr/pp1nqp2/2p1pp1p/7P/5B2/2PP1BN1/PP1Q1PP1/R3R1K1_b_-_-	4176		 17. ... Bg7 18. Nf5 Qf8 19. Bd6 Qe8 20. Nxg7	Fork / Double Attack	38862.0	7.0
49028	865.0	43.75	52350.0	54.0	2.0	https://lichess.org/analysis/r3r1k1/pppq1pp1/2np1n1p/7b/1PP1p3/P1BP1NPP/4PPBK/R2Q1R2_w_-_-	4176		 14. Bxf6 exf3 15. exf3 gxf6	Zwischenzug	49028.0	15.0
61112	882.0	44.04	51114.0	33.0	1.0	https://lichess.org/analysis/r2q4/p3n1np/2p1krpB/3PppQ1/2B5/8/PPP2PPP/2KR3R_b_-_-	4176		 20. ... cxd5 21. Bxg7	Hanging Piece	61112.0	15.0
74660	1393.0	45.09	62465.0	79.0	1.0	https://lichess.org/analysis/r4rk1/1q2bppp/2np1n2/pP2p1N1/2b1P3/P1N3PB/5P1P/R1BQR1K1_b_-_-	4176		 21. ... Bxb5 22. Rb1	Pin	74660.0	7.0
86940	1405.0	45.41	64866.0	31.0	3.0	https://lichess.org/analysis/r1b2rk1/p1ppq1pp/1p1b2n1/4N2Q/1P6/2PB3P/P4PP1/RNB2RK1_b_-_-	4176		 14. ... Nxe5 15. Bxh7+ Kh8 16. Bg6+ Kg8 17. Qh7#	Basic Checkmates	86940.0	7.0
100518	730.0	44.05	49642.0	32.0	2.0	https://lichess.org/analysis/r1bqk2r/5p1p/p1pbpn2/6B1/3Q4/5N2/PPP2PPP/RN2R1K1_b_kq_-	4176		 11. ... Bxh2+ 12. Kxh2 Qxd4 13. Nxd4	Defense	100518.0	7.0
100929	808.0	43.53	46255.0	30.0	1.0	https://lichess.org/analysis/rn1qr1k1/pp3ppp/2p5/8/B4nb1/3PBN2/PPP2PPP/RN1Q2K1_b_-_-	4176		 16. ... Re5 17. Bxf4	Hanging Piece	100929.0	15.0
116803	1030.0	46.42	61426.0	41.0	1.0	https://lichess.org/analysis/6k1/1r3ppp/p4n2/1PB3r1/P2p4/3P1bP1/2P2P2/R3R1K1_w_-_-	4176		 28. bxa6 Rh5	Mating Net	116803.0	14.0
163091	1306.0	45.38	64939.0	28.0	2.0	https://lichess.org/analysis/8/7k/1p1p2p1/p1bP4/P1P1p2q/4Nr1P/4QP1K/5R2_w_-_-	4176		 44. Ng2 Rxh3+ 45. Kg1 Rh1#	Back Rank	163091.0	6.0
179679	993.0	45.94	60404.0	30.0	1.0	https://lichess.org/analysis/2Q5/5pk1/4p1p1/4P2p/5P1P/5qPK/8/8_w_-_-	4176		 43. Qd8 Qh1#	Mate in 1	179679.0	7.0
27837	678.0	41.98	44469.0	33.0	2.0	https://lichess.org/analysis/r1bqkb1r/p4pp1/2p2n1p/n3p3/4N3/3B4/PPPP1PPP/RNBQK2R_b_KQkq_-	4175		 9. ... Bg4 10. Nxf6+ Qxf6 11. Qxg4	Remove the Defender	27837.0	15.0
36996	652.0	42.07	46524.0	23.0	2.0	https://lichess.org/analysis/1k1r4/pp1N1pr1/2pqp2p/8/2PP4/4Q3/PP1R1PP1/3R2K1_b_-_-	4175		 24. ... Qxd7 25. Qe5+ Qc7 26. Qxg7	Fork / Double Attack	36996.0	15.0
49898	1136.0	45.53	63681.0	58.0	3.0	https://lichess.org/analysis/r2qkb1r/ppp2ppp/3pbn2/n2Np3/4P3/P2P4/BPP2PPP/R1BQK1NR_b_KQkq_-	4175		 7. ... Nxd5 8. exd5 Bd7 9. b4 Nc6 10. dxc6	Trapped Piece	49898.0	7.0
67930	1016.0	44.5	63147.0	40.0	3.0	https://lichess.org/analysis/2r3k1/1p3p2/p5p1/3Q1bq1/1P1N3p/P4P2/5rPP/5RK1_w_-_-	4175		 27. Rxf2 Rc1+ 28. Rf1 Qe3+ 29. Kh1 Rxf1#	Back Rank	67930.0	7.0
140628	1354.0	45.66	60586.0	28.0	1.0	https://lichess.org/analysis/8/8/4rk2/1p4pp/p2R1p2/P5nP/1PN3PK/8_w_-_-	4175		 44. Nb4 Re1	Basic Checkmates	140628.0	7.0
141165	1547.0	45.46	62521.0	26.0	1.0	https://lichess.org/analysis/Q7/6p1/8/7p/5PKP/3q2P1/1k6/8_w_-_h6	4175		 50. Kxh5 Qf5#	Basic Checkmates	141165.0	6.0
31709	1213.0	45.68	65705.0	55.0	2.0	https://lichess.org/analysis/rn2kb1r/1b3ppp/pq2p3/2n1P3/1p1N1BQ1/2NB4/PPP3PP/2KR3R_w_kq_-	4174		 15. Na4 Nxa4 16. Nxe6 Qxe6	Hanging Piece	31709.0	7.0
66579	884.0	43.56	50440.0	62.0	2.0	https://lichess.org/analysis/r4rk1/2qnbppp/p3pn2/4N3/PpPp4/1N1Q2P1/1B2PPKP/R4R2_w_-_-	4174		 16. Bxd4 Nxe5 17. Bxe5 Qxe5	Hanging Piece	66579.0	15.0
173189	1199.0	47.14	64552.0	18.0	1.0	https://lichess.org/analysis/r1bq1r2/1pp1p3/p3kp2/2N4Q/2P5/6R1/PP1p2PP/R5K1_b_-_-	4174		 22. ... Kd6 23. Qd5#	Basic Checkmates	173189.0	7.0
174137	1136.0	45.58	62447.0	52.0	3.0	https://lichess.org/analysis/r6r/p1k2ppp/1pp2n2/4pbB1/1b6/2N5/PPPRBPPP/5RK1_w_-_-	4174		 14. a3 Bxc3 15. bxc3 Ne4 16. Bd3 Nxd2	Fork / Double Attack	174137.0	15.0
32605	876.0	43.95	51273.0	60.0	1.0	https://lichess.org/analysis/2r2rk1/qp2b1pp/p1n1b3/2p2p2/Q1Np4/1N1P2P1/PP2PPBP/2R2RK1_w_-_-	4173		 18. Ncd2 b5	Trapped Piece	32605.0	15.0
35642	975.0	44.05	53246.0	34.0	1.0	https://lichess.org/analysis/rq1b1rk1/6p1/4bp1p/pN2n3/1pP2pPQ/PP1P4/2BB1P1P/2KRR3_w_-_-	4173		 25. Qh5 Bxg4	Fork / Double Attack	35642.0	20.0
37867	1479.0	45.13	60095.0	27.0	1.0	https://lichess.org/analysis/r3kbr1/4nb2/p1p1pp2/3p3p/2q1NNPP/3QBP2/P1P5/1R2R1K1_b_q_-	4173		 20. ... Qxd3 21. Nxf6+	Defense	37867.0	6.0
73905	836.0	43.15	42813.0	36.0	1.0	https://lichess.org/analysis/3r2k1/1p1Bqppp/p4b1B/3p4/3p2Q1/3P3P/PPP2PP1/4RK2_b_-_-	4172		 21. ... Qxd7 22. Qxd7	Back Rank	73905.0	15.0
77739	1181.0	45.32	63251.0	45.0	1.0	https://lichess.org/analysis/2bk1Bnr/pp1p2pp/4p3/n3p3/2B5/1P6/P1PP1PPP/q2QK1NR_b_K_-	4172		 13. ... Qd4 14. Bxg7	Hanging Piece	77739.0	6.0
79356	890.0	43.4	52856.0	32.0	2.0	https://lichess.org/analysis/5k2/5P2/4p3/4N1K1/8/1p6/8/1b6_b_-_-	4172		 59. ... b2 60. Kf6 Be4 61. Nd7#	Mate in 2	79356.0	15.0
88559	1072.0	45.5	52855.0	33.0	1.0	https://lichess.org/analysis/r3q2B/kp2b3/3R4/p1pP1np1/2P5/1P4QP/5PP1/4R1K1_w_-_-	4172		 33. Ree6 Nxg3	Hanging Piece	88559.0	5.0
109423	865.0	44.07	60447.0	39.0	2.0	https://lichess.org/analysis/8/8/4n3/2p1p1k1/2K5/5RNr/8/8_w_-_-	4172		 56. Re3 Kf4 57. Re4+ Kxg3	Fork / Double Attack	109423.0	15.0
31110	1316.0	45.65	63287.0	45.0	2.0	https://lichess.org/analysis/q4rk1/n1p1bppp/3p1n2/Q3p2b/4P3/1BP2N1P/1P1P1PP1/1NB2RK1_b_-_-	4171		 14. ... Nxe4 15. Bd5 c6 16. Bxe4	Fork / Double Attack	31110.0	7.0
53484	1388.0	45.89	64497.0	51.0	3.0	https://lichess.org/analysis/r2qk2r/ppp2ppp/3b1n2/8/4pP2/2PB3P/PP4P1/R1BQ1RK1_w_kq_-	4171		 14. Qe2 Bc5+ 15. Kh2 Qxd3 16. Qxd3 exd3	Discovered Attack	53484.0	7.0
86383	974.0	44.28	54589.0	26.0	1.0	https://lichess.org/analysis/r3r1k1/p1p2pp1/2pbbq1p/3p4/N2P4/1B3PP1/PPP4n/R1BQR1K1_w_-_-	4171		 15. Kxh2 Qh4+	Mate in 3+	86383.0	20.0
87285	873.0	44.91	60325.0	37.0	3.0	https://lichess.org/analysis/5rk1/1p4pQ/p6p/4bB2/5q2/1P5P/P4PP1/3R2K1_b_-_-	4171		 34. ... Kf7 35. Rd7+ Ke8 36. Qg6+ Rf7 37. Qxf7#	Mate in 3+	87285.0	15.0
95617	823.0	44.16	50969.0	32.0	1.0	https://lichess.org/analysis/r1b2R2/2kp4/1pnNpBrp/p1n1P3/2P5/6P1/P5BP/3R2K1_b_-_-	4171		 26. ... Bb7 27. Nb5#	Smothered Mate	95617.0	15.0
98255	1314.0	45.25	62260.0	39.0	3.0	https://lichess.org/analysis/rn2kb1r/ppp2ppp/4q3/8/6Q1/2N1BN2/PPP2PPP/2KRR3_b_kq_-	4171		 13. ... Qxg4 14. Bg5+ Be7 15. Rxe7+ Kf8 16. Rd8#	Back Rank	98255.0	6.0
111808	1002.0	44.58	62372.0	25.0	2.0	https://lichess.org/analysis/r3r1k1/3R1ppp/1p6/1n2N3/1P2n3/7P/1B3PP1/R5K1_w_-_-	4171		 24. Re7 Rxa1+ 25. Bxa1 Rxe7	Back Rank	111808.0	15.0
191484	934.0	44.42	59403.0	27.0	2.0	https://lichess.org/analysis/rn5r/ppk3p1/4QPb1/3p3p/5BPP/8/qPP2P2/2K4R_b_-_-	4171		 23. ... Kd8 24. Qe7+ Kc8 25. Qc7#	Mate in 2	191484.0	15.0
61276	1349.0	45.47	57764.0	29.0	1.0	https://lichess.org/analysis/5r2/8/1B6/Pk5N/6pK/8/5P2/8_b_-_-	4170		 55. ... Rxf2 56. Bxf2	Hanging Piece	61276.0	6.0
71547	911.0	44.07	54354.0	40.0	2.0	https://lichess.org/analysis/1r5k/5Qbp/2nN1pp1/8/2B1q1P1/8/PPP3PP/1K1R4_b_-_-	4170		 20. ... Qe5 21. Qg8+ Rxg8 22. Nf7#	Queen Sacrifice	71547.0	15.0
90146	1437.0	45.15	57990.0	23.0	1.0	https://lichess.org/analysis/1r1q1rk1/5ppp/p1p2n2/1p1pb3/1n2p1b1/1PN1P1P1/PQPPNP1P/B1R1KB1R_w_K_-	4170		 15. f4 exf3	Hanging Piece	90146.0	6.0
119863	1291.0	45.99	64480.0	42.0	2.0	https://lichess.org/analysis/3r3k/p1p4p/1p4p1/2P5/3b1P2/1Q5P/PP4PK/1RB1q3_w_-_-	4170		 24. Qc2 Bg1+ 25. Kh1 Bf2+	Mate in 3+	119863.0	7.0
147576	765.0	44.95	41975.0	45.0	2.0	https://lichess.org/analysis/4r2k/6p1/7p/7P/4rP2/P1Q3P1/2P2q2/R1KR4_w_-_-	4170		 41. Rd2 Re1+ 42. Rd1 Rxd1+	Vulnerable King	147576.0	15.0
172520	1190.0	45.18	63322.0	49.0	2.0	https://lichess.org/analysis/5r2/4r3/p3p1pb/2k1R2p/2P2Pp1/1P6/P6P/2K2R2_b_-_-	4170		 39. ... Kb4 40. Kb2 Bxf4 41. a3#	Mating Net	172520.0	7.0
32906	1006.0	44.75	63703.0	70.0	4.0	https://lichess.org/analysis/1r2nqk1/1b3pb1/p6p/N1pP1Q2/1pN2p2/5B1P/1P3PP1/3R2K1_b_-_-	4169		 30. ... Nd6 31. Nxd6 Qxd6 32. Nxb7 Rxb7 33. Qc8+ Qf8 34. Qxb7	Decoy / Deflection	32906.0	7.0
47378	1059.0	45.18	60837.0	26.0	1.0	https://lichess.org/analysis/2r3k1/pp1q1ppp/3p4/3P1b2/8/3n2N1/PPBQ1PPP/K6R_b_-_-	4169		 22. ... Nxf2 23. Bxf5	Skewer	47378.0	14.0
51241	821.0	43.17	56817.0	42.0	3.0	https://lichess.org/analysis/5r2/5k2/4pp1R/4q2p/1pPp4/1P1P1Q1K/P7/8_b_-_-	4169		 46. ... Qe3 47. Rxf6+ Ke7 48. Rxf8 Qxf3+ 49. Rxf3	Skewer	51241.0	15.0
51645	1430.0	45.04	60207.0	59.0	1.0	https://lichess.org/analysis/r1b1r1k1/pppp1pp1/2n1p2p/4P2q/2PP4/2PB1NP1/P4P1P/R2QK1R1_b_Q_-	4169		 12. ... d6 13. g4	Trapped Piece	51645.0	6.0
85521	813.0	43.18	49411.0	20.0	1.0	https://lichess.org/analysis/5qr1/ppp5/2k1b2Q/3pp3/P2n4/2N5/1PP2P1P/R3RK2_w_-_-	4169		 25. Qxf8 Bh3#	Mate in 1	85521.0	15.0
30825	1455.0	45.42	60384.0	33.0	1.0	https://lichess.org/analysis/7R/4nNpk/1n5p/1p3p2/8/6P1/r6P/4R1K1_b_-_-	4168		 40. ... Kg6 41. Rxe7	Hanging Piece	30825.0	6.0
37479	946.0	43.7	55264.0	41.0	1.0	https://lichess.org/analysis/r4rk1/pbqn1pp1/1p2pn1p/2b5/8/2PB1NN1/PP2QPPP/R1B1R1K1_w_-_-	4168		 15. h3 Qxg3	Hanging Piece	37479.0	15.0
40194	959.0	43.99	57982.0	31.0	3.0	https://lichess.org/analysis/8/8/5p1p/4nk2/1R6/3N4/7r/5K2_w_-_-	4168		 50. Nf2 Rxf2+ 51. Kxf2 Nd3+ 52. Kg3 Nxb4	Exchange Sacrifice	40194.0	15.0
55132	1221.0	45.84	61403.0	51.0	2.0	https://lichess.org/analysis/r3k2r/ppq2ppp/2nbpn2/2p5/P1NpP3/3P1BPP/1PP2P2/R1BQ1RK1_b_kq_-	4168		 11. ... Bxg3 12. fxg3 Qxg3+ 13. Bg2	Hanging Piece	55132.0	6.0
157022	903.0	43.81	54584.0	41.0	2.0	https://lichess.org/analysis/r3r3/2p2kp1/p4q2/1p1p1Pp1/2nP2P1/P1PB4/K1P4Q/3R3R_b_-_-	4168		 24. ... Ke7 25. Qxc7+ Kf8 26. Rh8#	Mate in 2	157022.0	15.0
40762	1221.0	45.32	58842.0	49.0	2.0	https://lichess.org/analysis/5rn1/6k1/pR1qp1pp/3p4/p7/2P1Q2P/1PB2PP1/6K1_b_-_-	4167		 32. ... Qf4 33. Rb7+ Rf7 34. Qxf4	Vulnerable King	40762.0	6.0
46337	780.0	43.18	52259.0	46.0	2.0	https://lichess.org/analysis/2r2rk1/7p/3Q2p1/p5q1/PpPBPp2/2b5/7P/1R3KNR_b_-_-	4167		 24. ... f3 25. Qe6+ Rf7 26. Qxc8+	Fork / Double Attack	46337.0	15.0
80839	1307.0	45.43	63368.0	16.0	1.0	https://lichess.org/analysis/8/p1k2p1p/2p2p2/8/B5P1/3P2P1/1r2r2P/R5KR_w_-_-	4167		 25. Bd1 Re1#	Back Rank	80839.0	6.0
101074	930.0	44.74	55608.0	49.0	2.0	https://lichess.org/analysis/rnbqk2r/ppp2p1p/3p3b/6N1/3PnB2/7P/PPP3P1/RN1QKB1R_w_KQkq_-	4167		 8. Nxf7 Qh4+ 9. g3 Nxg3	Fork / Double Attack	101074.0	15.0
138826	909.0	43.45	53381.0	23.0	1.0	https://lichess.org/analysis/2k1r3/ppp2ppp/2p2n2/8/3P2b1/2N3P1/PPP2P1b/R1B1NK2_w_-_-	4167		 15. Nd3 Bh3#	Mate in 1	138826.0	15.0
38513	1502.0	44.98	60809.0	43.0	1.0	https://lichess.org/analysis/2k1q3/1p3pp1/3Rp2p/2BnP2P/r1rP4/5QP1/5PK1/1R6_w_-_-	4166		 60. Qg4 Rxc5	Sacrifice	38513.0	6.0
59518	887.0	43.95	58052.0	57.0	3.0	https://lichess.org/analysis/r1b2rk1/p1q4p/2p3p1/2Pp1n2/1P6/2P1p2P/PB1N1PPb/R2QR2K_w_-_-	4166		 19. fxe3 Ng3+ 20. Kxh2 Nf1+ 21. Kh1 Qh2#	Mate in 3+	59518.0	15.0
70754	1061.0	45.25	63066.0	30.0	2.0	https://lichess.org/analysis/4Q3/5pkp/6p1/p3K3/Pp3P1q/3B4/1PP5/8_w_-_-	4166		 38. Bc4 Qe1+ 39. Kd4 Qxe8	Skewer	70754.0	15.0
120781	818.0	44.05	57244.0	31.0	2.0	https://lichess.org/analysis/r1q1kr2/4b1P1/7Q/4P3/6b1/8/3R1P2/3R2K1_b_-_-	4166		 41. ... Bxd1 42. Qg6+ Rf7 43. g8=Q+	Mate in 2	120781.0	15.0
151006	1363.0	45.53	63513.0	28.0	1.0	https://lichess.org/analysis/2r2rk1/7p/p3pp2/1pb1n1pQ/4b3/P1Bq2P1/1P3PBP/R2N1R1K_w_-_-	4166		 22. Bxe5 Qxf1#	Attacking Castled King	151006.0	7.0
27821	751.0	43.09	49045.0	43.0	2.0	https://lichess.org/analysis/8/6p1/p3k2p/4Np2/1p2bK2/1P1pP3/P2P2P1/8_w_-_f6	4165		 39. g4 g5+ 40. Kg3 Kxe5	Decoy / Deflection	27821.0	15.0
42736	1413.0	45.19	62239.0	38.0	3.0	https://lichess.org/analysis/5R2/6p1/6k1/6R1/p7/2q3N1/6K1/8_b_-_-	4165		 51. ... Kh6 52. Rh8+ Kxg5 53. Ne4+ Kf4 54. Nxc3	Sacrifice	42736.0	6.0
35408	1483.0	45.6	64707.0	28.0	2.0	https://lichess.org/analysis/r1bk3r/pp1p3p/nbp2qB1/4N2Q/3P1p2/6P1/PPP4P/R1B1R1K1_b_-_-	4164		 17. ... hxg6 18. Qxh8+ Kc7 19. Qxf6	Exchange Sacrifice	35408.0	6.0
112747	874.0	43.78	53690.0	21.0	2.0	https://lichess.org/analysis/5k1Q/1p3qp1/p4P1p/6r1/3p4/P6P/1P4P1/4R1K1_b_-_-	4164		 34. ... Qg8 35. Re8+ Kxe8 36. Qxg8+	Decoy / Deflection	112747.0	15.0
42568	621.0	66.59	53140.0	28.0	2.0	https://lichess.org/analysis/r1b1r1k1/pp2qppp/2p2n2/3p4/P2Pn3/2NBPN2/1P3PPP/2RQ1RK1_w_-_-	4163		 13. Nxe4 dxe4 14. Ne5 exd3	Fork / Double Attack	42568.0	15.0
71146	965.0	43.98	60113.0	25.0	2.0	https://lichess.org/analysis/8/6k1/8/1q3pQ1/r7/7P/6P1/4R2K_b_-_-	4163		 47. ... Kf7 48. Re7+ Kf8 49. Qg7#	Basic Checkmates	71146.0	15.0
85655	1368.0	45.45	62306.0	47.0	1.0	https://lichess.org/analysis/6r1/R7/1p3pkp/3p1qrn/8/PPP1QP1P/5B1K/6R1_w_-_-	4163		 35. Re1 Nf4	Mate in 3+	85655.0	6.0
36834	865.0	43.25	52419.0	21.0	2.0	https://lichess.org/analysis/r2q1r1k/ppp2p1p/3p1Pp1/3b2Q1/4PR2/3P4/PP4PP/R5K1_b_-_-	4162		 20. ... c6 21. Qh6 Qxf6 22. Rxf6	Vulnerable King	36834.0	15.0
58282	821.0	44.1	57922.0	42.0	2.0	https://lichess.org/analysis/r1bq1rk1/pppn1ppp/4p3/3P4/Q5n1/2N3B1/PP2PPPP/2KR1B1R_b_-_-	4162		 12. ... Nge5 13. dxe6 fxe6 14. Bxe5	Discovered Attack	58282.0	15.0
85943	933.0	44.96	62155.0	40.0	3.0	https://lichess.org/analysis/r4rnk/8/ppnqpp1p/3p2pQ/3P3P/1NPB2R1/PP3PP1/4R1K1_b_-_-	4162		 20. ... gxh4 21. Rxg8+ Kxg8 22. Qg6+ Kh8 23. Qh7#	Mate in 3+	85943.0	15.0
160111	1466.0	45.31	62485.0	36.0	1.0	https://lichess.org/analysis/r1r5/p1p2k2/1P1p3b/1N1Pp1np/4Pp1q/3Q3P/1PPB1P1K/R4R2_b_-_-	4162		 28. ... a6 29. b7	Sacrifice	160111.0	6.0
184576	1178.0	45.93	62403.0	73.0	3.0	https://lichess.org/analysis/2b3k1/5pb1/p5p1/Q1B4p/3pPPn1/P2P3B/5N1P/1q4K1_w_-_-	4161		 40. Bf1 Ne3 41. Qd8+ Kh7 42. Nd1 Qxd1	Mating Net	184576.0	15.0
60001	740.0	42.29	46452.0	37.0	2.0	https://lichess.org/analysis/3Q1bk1/1b3p1p/5Pp1/p3p1P1/1pq1P3/5B2/PPP4P/3R3K_b_-_-	4160		 31. ... Bxe4 32. Qxf8+ Kxf8 33. Rd8#	Back Rank	60001.0	15.0
62386	950.0	43.86	54956.0	43.0	1.0	https://lichess.org/analysis/2rqk2r/3p2pp/b3pb2/ppP1np2/N7/P3P2P/1PQ1BPP1/R1B2RK1_w_k_-	4160		 18. Nb6 Qxb6	Pin	62386.0	15.0
87484	1145.0	45.71	61736.0	63.0	4.0	https://lichess.org/analysis/1k2r2r/2p2nbp/1p1p1qp1/1B1Pp3/4RP2/2P4P/PP1BQP2/2KR4_b_-_-	4160		 22. ... Re7 23. Bc6 Nd8 24. Qa6 Nxc6 25. dxc6 exf4 26. Qb7#	Mate in 3+	87484.0	7.0
163972	875.0	44.41	49713.0	44.0	1.0	https://lichess.org/analysis/6k1/1p3p2/3r3p/2RpNPn1/3P2P1/p7/6K1/8_w_-_-	4160		 38. Ra5 Ra6	Pawn Promotion	163972.0	15.0
37424	987.0	52.95	54294.0	43.0	2.0	https://lichess.org/analysis/2r4k/R4ppP/4p3/3n3P/1p1q1P2/3B4/2P1K3/5Q2_w_-_-	4159		 38. Rxf7 Qe3+ 39. Kd1 Nc3#	Mate in 2	37424.0	15.0
38814	1010.0	46.29	65981.0	63.0	2.0	https://lichess.org/analysis/2nk1b1r/pp1q1p1p/5pb1/2P5/6P1/1P2BQ1P/PK3PB1/7R_b_-_-	4159		 21. ... Qe6 22. Rd1+ Bd6 23. cxd6	Pin	38814.0	7.0
48086	961.0	44.53	62892.0	37.0	2.0	https://lichess.org/analysis/2N5/6kp/1R6/p1p2pp1/2P4n/P5KP/1P3P2/4r3_w_-_-	4159		 31. b4 Rg1+ 32. Kh2 Nf3#	Mate in 2	48086.0	15.0
56715	1130.0	46.11	61520.0	60.0	2.0	https://lichess.org/analysis/4R1k1/3r3p/3p2pP/p2P1r2/Pp3P2/3P4/1PP5/2K1R3_b_-_-	4159		 40. ... Kf7 41. Rh8 Rh5 42. Rxh7+	Skewer	56715.0	15.0
80114	1181.0	46.04	64949.0	25.0	2.0	https://lichess.org/analysis/r2qk2r/1b4pp/2pBp3/p3P3/n1QP4/2P2N2/2P1B1PP/5K2_b_kq_-	4159		 19. ... Ba6 20. Qxe6+ Qe7 21. Qxe7#	Basic Checkmates	80114.0	15.0
172251	977.0	43.94	61445.0	27.0	2.0	https://lichess.org/analysis/1r1q1r1k/p1p1bppB/2npp3/1p6/2NP2b1/2P3P1/PPQ2PP1/RN2K2R_b_KQ_-	4159		 15. ... bxc4 16. Bg8+ Kxg8 17. Qh7#	Attacking Castled King	172251.0	15.0
33555	862.0	42.69	46590.0	42.0	2.0	https://lichess.org/analysis/6k1/5p1p/pb4p1/3qP3/2p5/2Q5/1P3NPP/7K_w_-_-	4158		 36. Kg1 Qd1+ 37. Qe1 Qxe1#	Back Rank	33555.0	15.0
34878	1412.0	45.35	63814.0	29.0	2.0	https://lichess.org/analysis/b4rk1/5pbp/1p2pnp1/qP1pn3/2pP1P2/2P1PN2/1BB3PP/Q4RK1_w_-_-	4158		 22. Qxa5 Nxf3+ 23. gxf3 bxa5	Hanging Piece	34878.0	6.0
37819	1275.0	45.68	65707.0	94.0	5.0	https://lichess.org/analysis/5r1r/pp5p/1kn1q3/3p1n2/2pP1B1P/Q6B/PPP5/2KR1R2_b_-_-	4158		 24. ... a5 25. Qc5+ Ka6 26. Bc7 Qe3+ 27. Kb1 Qxd4 28. Rxd4 Nfxd4 29. Qb6#	Mate in 3+	37819.0	7.0
55644	1054.0	44.14	55776.0	19.0	2.0	https://lichess.org/analysis/r4rk1/2p3pp/pb1P3N/1p1Q3n/4Np1q/1P5b/1PP2PP1/R1B2RK1_b_-_-	4158		 25. ... Kh8 26. Qg8+ Rxg8 27. Nf7#	Queen Sacrifice	55644.0	7.0
72615	890.0	52.87	49154.0	21.0	1.0	https://lichess.org/analysis/3k1b1r/r1pn1p1p/p1Q2Np1/4P3/3q4/4B3/PPP3PP/R4K1R_b_-_-	4158		 17. ... Nb8 18. Qe8#	Mate in 1	72615.0	15.0
90104	966.0	44.4	54422.0	90.0	4.0	https://lichess.org/analysis/rq2k1nr/1p1b2pp/5p2/1p6/4P3/3n2Q1/PPP3PP/R1B2RK1_w_kq_-	4158		 17. Qxg7 Qa7+ 18. Kh1 Nf2+ 19. Rxf2 Qxf2 20. Be3 Qxe3	Defense	90104.0	15.0
129168	1210.0	45.47	56686.0	67.0	2.0	https://lichess.org/analysis/r4rk1/nbq1ppbp/p2p1npB/1p1P4/1P6/P1N2N2/B1PQ1PPP/R4RK1_w_-_-	4158		 15. Rae1 Bxh6 16. Qxh6 Qxc3	Decoy / Deflection	129168.0	7.0
